Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2201,701,D24HourMean,QuarterlyMean,Mean,42.879343943
2201,702,D24HourMean,QuarterlyMean,Mean,43.186312194
2201,703,D24HourMean,QuarterlyMean,Mean,44.622566752
2201,704,D24HourMean,QuarterlyMean,Mean,44.125762314
2202,600,D24HourMean,QuarterlyMean,Mean,14.144234135
2202,601,D24HourMean,QuarterlyMean,Mean,14.235717392
2202,602,D24HourMean,QuarterlyMean,Mean,14.422809069
2202,603,D24HourMean,QuarterlyMean,Mean,14.591139696
2202,604,D24HourMean,QuarterlyMean,Mean,14.93906814
2202,605,D24HourMean,QuarterlyMean,Mean,15.129788389
2202,606,D24HourMean,QuarterlyMean,Mean,15.327642409
2202,607,D24HourMean,QuarterlyMean,Mean,15.277242463
2202,608,D24HourMean,QuarterlyMean,Mean,15.411015213
2202,609,D24HourMean,QuarterlyMean,Mean,15.581549752
2202,610,D24HourMean,QuarterlyMean,Mean,15.519181123
2202,611,D24HourMean,QuarterlyMean,Mean,15.680558109
2202,612,D24HourMean,QuarterlyMean,Mean,15.837345449
2202,613,D24HourMean,QuarterlyMean,Mean,15.754507988
2202,614,D24HourMean,QuarterlyMean,Mean,15.649812348
2202,615,D24HourMean,QuarterlyMean,Mean,15.647749917
2202,616,D24HourMean,QuarterlyMean,Mean,15.549630455
2202,617,D24HourMean,QuarterlyMean,Mean,15.359752771
2202,618,D24HourMean,QuarterlyMean,Mean,16.059610064
2202,619,D24HourMean,QuarterlyMean,Mean,15.709282179
2202,620,D24HourMean,QuarterlyMean,Mean,15.876682899
2202,621,D24HourMean,QuarterlyMean,Mean,16.376167361
2202,622,D24HourMean,QuarterlyMean,Mean,16.996898192
2202,623,D24HourMean,QuarterlyMean,Mean,17.015928727
2202,624,D24HourMean,QuarterlyMean,Mean,17.274295868
2202,625,D24HourMean,QuarterlyMean,Mean,18.328080229
2202,626,D24HourMean,QuarterlyMean,Mean,19.251034226
2202,627,D24HourMean,QuarterlyMean,Mean,19.17209332
2202,628,D24HourMean,QuarterlyMean,Mean,17.952525808
2202,629,D24HourMean,QuarterlyMean,Mean,18.235430493
2202,630,D24HourMean,QuarterlyMean,Mean,20.214175628
2202,631,D24HourMean,QuarterlyMean,Mean,20.914242767
2202,632,D24HourMean,QuarterlyMean,Mean,20.49709745
2202,633,D24HourMean,QuarterlyMean,Mean,21.064039176
2202,634,D24HourMean,QuarterlyMean,Mean,23.318303429
2202,635,D24HourMean,QuarterlyMean,Mean,22.537623969
2202,636,D24HourMean,QuarterlyMean,Mean,22.179842396
2202,637,D24HourMean,QuarterlyMean,Mean,22.658113046
2202,638,D24HourMean,QuarterlyMean,Mean,23.575845376
2202,639,D24HourMean,QuarterlyMean,Mean,24.138954984
2202,640,D24HourMean,QuarterlyMean,Mean,25.94380904
2202,641,D24HourMean,QuarterlyMean,Mean,26.174119321
2202,642,D24HourMean,QuarterlyMean,Mean,27.407909741
2202,643,D24HourMean,QuarterlyMean,Mean,26.887693214
2202,644,D24HourMean,QuarterlyMean,Mean,26.748981466
2202,645,D24HourMean,QuarterlyMean,Mean,27.876090712
2202,646,D24HourMean,QuarterlyMean,Mean,29.263221353
2202,647,D24HourMean,QuarterlyMean,Mean,31.854094015
2202,648,D24HourMean,QuarterlyMean,Mean,31.756797611
2202,649,D24HourMean,QuarterlyMean,Mean,32.319304983
2202,650,D24HourMean,QuarterlyMean,Mean,31.329344442
2202,651,D24HourMean,QuarterlyMean,Mean,30.47501175
2202,652,D24HourMean,QuarterlyMean,Mean,31.822704663
2202,653,D24HourMean,QuarterlyMean,Mean,32.324467749
2202,654,D24HourMean,QuarterlyMean,Mean,33.9333815
2202,655,D24HourMean,QuarterlyMean,Mean,31.887581768
2202,656,D24HourMean,QuarterlyMean,Mean,33.902014677
2202,657,D24HourMean,QuarterlyMean,Mean,34.386264424
2202,658,D24HourMean,QuarterlyMean,Mean,33.479887087
2202,659,D24HourMean,QuarterlyMean,Mean,33.449191015
2202,660,D24HourMean,QuarterlyMean,Mean,34.348103472
2202,661,D24HourMean,QuarterlyMean,Mean,34.883436686
2202,662,D24HourMean,QuarterlyMean,Mean,35.652860332
2202,663,D24HourMean,QuarterlyMean,Mean,35.195179189
2202,664,D24HourMean,QuarterlyMean,Mean,35.60343904
2202,665,D24HourMean,QuarterlyMean,Mean,36.069380055
2202,666,D24HourMean,QuarterlyMean,Mean,35.986999503
2202,667,D24HourMean,QuarterlyMean,Mean,35.571297381
2202,668,D24HourMean,QuarterlyMean,Mean,37.485959925
2202,669,D24HourMean,QuarterlyMean,Mean,37.613640848
2202,670,D24HourMean,QuarterlyMean,Mean,38.988097785
2202,671,D24HourMean,QuarterlyMean,Mean,40.625569021
2202,672,D24HourMean,QuarterlyMean,Mean,38.881003016
2202,673,D24HourMean,QuarterlyMean,Mean,39.21751829
2202,674,D24HourMean,QuarterlyMean,Mean,39.017530654
2202,675,D24HourMean,QuarterlyMean,Mean,38.442298297
2202,676,D24HourMean,QuarterlyMean,Mean,40.847332032
2202,677,D24HourMean,QuarterlyMean,Mean,42.150201369
2202,678,D24HourMean,QuarterlyMean,Mean,42.359067227
2202,679,D24HourMean,QuarterlyMean,Mean,41.7246892
2202,680,D24HourMean,QuarterlyMean,Mean,39.141084938
2202,681,D24HourMean,QuarterlyMean,Mean,40.742563907
2202,682,D24HourMean,QuarterlyMean,Mean,41.125891444
2202,683,D24HourMean,QuarterlyMean,Mean,39.890495295
2202,684,D24HourMean,QuarterlyMean,Mean,42.917731858
2202,685,D24HourMean,QuarterlyMean,Mean,46.694850259
2202,686,D24HourMean,QuarterlyMean,Mean,45.822397636
2202,687,D24HourMean,QuarterlyMean,Mean,45.720025166
2202,688,D24HourMean,QuarterlyMean,Mean,45.770693577
2202,689,D24HourMean,QuarterlyMean,Mean,46.106529248
2202,690,D24HourMean,QuarterlyMean,Mean,41.060356612
2202,691,D24HourMean,QuarterlyMean,Mean,42.084174968
2202,692,D24HourMean,QuarterlyMean,Mean,42.998355342
2202,693,D24HourMean,QuarterlyMean,Mean,42.743304893
2202,694,D24HourMean,QuarterlyMean,Mean,43.841736217
2202,695,D24HourMean,QuarterlyMean,Mean,43.120947833
2202,696,D24HourMean,QuarterlyMean,Mean,43.657324428
2202,697,D24HourMean,QuarterlyMean,Mean,44.156016724
2202,698,D24HourMean,QuarterlyMean,Mean,44.142305594
2202,699,D24HourMean,QuarterlyMean,Mean,44.206182278
2202,700,D24HourMean,QuarterlyMean,Mean,44.609174909
2202,701,D24HourMean,QuarterlyMean,Mean,45.075446287
2202,702,D24HourMean,QuarterlyMean,Mean,45.180623602
2202,703,D24HourMean,QuarterlyMean,Mean,44.166024691
2202,704,D24HourMean,QuarterlyMean,Mean,46.898796547
2203,600,D24HourMean,QuarterlyMean,Mean,14.872650067
2203,601,D24HourMean,QuarterlyMean,Mean,14.299234166
2203,602,D24HourMean,QuarterlyMean,Mean,14.40550128
2203,603,D24HourMean,QuarterlyMean,Mean,14.785819701
2203,604,D24HourMean,QuarterlyMean,Mean,14.732227557
2203,605,D24HourMean,QuarterlyMean,Mean,14.815461451
2203,606,D24HourMean,QuarterlyMean,Mean,15.08140075
2203,607,D24HourMean,QuarterlyMean,Mean,15.21287687
2203,608,D24HourMean,QuarterlyMean,Mean,15.586853759
2203,609,D24HourMean,QuarterlyMean,Mean,14.963484086
2203,610,D24HourMean,QuarterlyMean,Mean,15.269876151
2203,611,D24HourMean,QuarterlyMean,Mean,15.710317979
2203,612,D24HourMean,QuarterlyMean,Mean,15.948632546
2203,613,D24HourMean,QuarterlyMean,Mean,15.754332683
2203,614,D24HourMean,QuarterlyMean,Mean,15.224782757
2203,615,D24HourMean,QuarterlyMean,Mean,15.816995245
2203,616,D24HourMean,QuarterlyMean,Mean,15.735711378
2203,617,D24HourMean,QuarterlyMean,Mean,14.922839682
2203,618,D24HourMean,QuarterlyMean,Mean,16.285355595
2203,619,D24HourMean,QuarterlyMean,Mean,15.572979293
2203,620,D24HourMean,QuarterlyMean,Mean,16.011460974
2203,621,D24HourMean,QuarterlyMean,Mean,16.47674241
2203,622,D24HourMean,QuarterlyMean,Mean,16.365256046
2203,623,D24HourMean,QuarterlyMean,Mean,17.142286096
2203,624,D24HourMean,QuarterlyMean,Mean,17.716678716
2203,625,D24HourMean,QuarterlyMean,Mean,19.122381503
2203,626,D24HourMean,QuarterlyMean,Mean,19.198776794
2203,627,D24HourMean,QuarterlyMean,Mean,19.587246908
2203,628,D24HourMean,QuarterlyMean,Mean,19.652297279
2203,629,D24HourMean,QuarterlyMean,Mean,19.318595685
2203,630,D24HourMean,QuarterlyMean,Mean,20.53005496
2203,631,D24HourMean,QuarterlyMean,Mean,20.710244991
2203,632,D24HourMean,QuarterlyMean,Mean,19.714560192
2203,633,D24HourMean,QuarterlyMean,Mean,20.549309651
2203,634,D24HourMean,QuarterlyMean,Mean,21.937400517
2203,635,D24HourMean,QuarterlyMean,Mean,22.813894242
2203,636,D24HourMean,QuarterlyMean,Mean,21.735752335
2203,637,D24HourMean,QuarterlyMean,Mean,21.653422137
2203,638,D24HourMean,QuarterlyMean,Mean,23.492259954
2203,639,D24HourMean,QuarterlyMean,Mean,23.849834483
2203,640,D24HourMean,QuarterlyMean,Mean,24.877604397
2203,641,D24HourMean,QuarterlyMean,Mean,25.924844001
2203,642,D24HourMean,QuarterlyMean,Mean,26.200908978
2203,643,D24HourMean,QuarterlyMean,Mean,27.494066939
2203,644,D24HourMean,QuarterlyMean,Mean,27.092172664
2203,645,D24HourMean,QuarterlyMean,Mean,26.708276746
2203,646,D24HourMean,QuarterlyMean,Mean,26.845933418
2203,647,D24HourMean,QuarterlyMean,Mean,29.063695629
2203,648,D24HourMean,QuarterlyMean,Mean,30.861697502
2203,649,D24HourMean,QuarterlyMean,Mean,31.801825747
2203,650,D24HourMean,QuarterlyMean,Mean,31.479852072
2203,651,D24HourMean,QuarterlyMean,Mean,30.092247765
2203,652,D24HourMean,QuarterlyMean,Mean,30.095780533
2203,653,D24HourMean,QuarterlyMean,Mean,29.63669163
2203,654,D24HourMean,QuarterlyMean,Mean,32.172974462
2203,655,D24HourMean,QuarterlyMean,Mean,31.740182129
2203,656,D24HourMean,QuarterlyMean,Mean,31.844777408
2203,657,D24HourMean,QuarterlyMean,Mean,33.754016819
2203,658,D24HourMean,QuarterlyMean,Mean,33.550894096
2203,659,D24HourMean,QuarterlyMean,Mean,34.918252009
2203,660,D24HourMean,QuarterlyMean,Mean,34.994201165
2203,661,D24HourMean,QuarterlyMean,Mean,35.878027336
2203,662,D24HourMean,QuarterlyMean,Mean,35.897766466
2203,663,D24HourMean,QuarterlyMean,Mean,36.003322057
2203,664,D24HourMean,QuarterlyMean,Mean,35.34745463
2203,665,D24HourMean,QuarterlyMean,Mean,38.318402506
2203,666,D24HourMean,QuarterlyMean,Mean,36.913645034
2203,667,D24HourMean,QuarterlyMean,Mean,36.533568651
2203,668,D24HourMean,QuarterlyMean,Mean,37.233428858
2203,669,D24HourMean,QuarterlyMean,Mean,37.596885167
2203,670,D24HourMean,QuarterlyMean,Mean,38.746395267
2203,671,D24HourMean,QuarterlyMean,Mean,37.77171792
2203,672,D24HourMean,QuarterlyMean,Mean,38.709975339
2203,673,D24HourMean,QuarterlyMean,Mean,40.139122896
2203,674,D24HourMean,QuarterlyMean,Mean,40.636564873
2203,675,D24HourMean,QuarterlyMean,Mean,40.75474259
2203,676,D24HourMean,QuarterlyMean,Mean,40.796170892
2203,677,D24HourMean,QuarterlyMean,Mean,38.846647132
2203,678,D24HourMean,QuarterlyMean,Mean,37.126594002
2203,679,D24HourMean,QuarterlyMean,Mean,41.325353673
2203,680,D24HourMean,QuarterlyMean,Mean,40.57115213
2203,681,D24HourMean,QuarterlyMean,Mean,41.230681488
2203,682,D24HourMean,QuarterlyMean,Mean,37.760389456
2203,683,D24HourMean,QuarterlyMean,Mean,39.876264766
2203,684,D24HourMean,QuarterlyMean,Mean,43.440539595
2203,685,D24HourMean,QuarterlyMean,Mean,39.622484274
2203,686,D24HourMean,QuarterlyMean,Mean,40.354523323
2203,687,D24HourMean,QuarterlyMean,Mean,36.984789593
2203,688,D24HourMean,QuarterlyMean,Mean,41.204612445
2203,689,D24HourMean,QuarterlyMean,Mean,45.761583465
2203,690,D24HourMean,QuarterlyMean,Mean,42.357921799
2203,691,D24HourMean,QuarterlyMean,Mean,44.758600141
2203,692,D24HourMean,QuarterlyMean,Mean,44.714371846
2203,693,D24HourMean,QuarterlyMean,Mean,44.898952588
2203,694,D24HourMean,QuarterlyMean,Mean,41.704817626
2203,695,D24HourMean,QuarterlyMean,Mean,43.931908405
2203,696,D24HourMean,QuarterlyMean,Mean,45.63345427
2203,697,D24HourMean,QuarterlyMean,Mean,43.393830859
2203,698,D24HourMean,QuarterlyMean,Mean,42.90333362
2203,699,D24HourMean,QuarterlyMean,Mean,42.608854183
2203,700,D24HourMean,QuarterlyMean,Mean,44.660687451
2203,701,D24HourMean,QuarterlyMean,Mean,44.272822963
2203,702,D24HourMean,QuarterlyMean,Mean,45.442535056
2203,703,D24HourMean,QuarterlyMean,Mean,44.340651192
2204,601,D24HourMean,QuarterlyMean,Mean,14.43182744
2204,602,D24HourMean,QuarterlyMean,Mean,14.413740996
2204,603,D24HourMean,QuarterlyMean,Mean,14.63553369
2204,604,D24HourMean,QuarterlyMean,Mean,14.656275854
2204,605,D24HourMean,QuarterlyMean,Mean,14.933555366
2204,606,D24HourMean,QuarterlyMean,Mean,14.752638239
2204,607,D24HourMean,QuarterlyMean,Mean,15.255277792
2204,608,D24HourMean,QuarterlyMean,Mean,14.682679372
2204,609,D24HourMean,QuarterlyMean,Mean,14.481627492
2204,610,D24HourMean,QuarterlyMean,Mean,14.63881597
2204,611,D24HourMean,QuarterlyMean,Mean,15.603141542
2204,612,D24HourMean,QuarterlyMean,Mean,15.44715938
2204,613,D24HourMean,QuarterlyMean,Mean,15.752709926
2204,614,D24HourMean,QuarterlyMean,Mean,15.573369006
2204,615,D24HourMean,QuarterlyMean,Mean,15.360735389
2204,616,D24HourMean,QuarterlyMean,Mean,15.81526164
2204,617,D24HourMean,QuarterlyMean,Mean,14.778920442
2204,618,D24HourMean,QuarterlyMean,Mean,15.95343681
2204,619,D24HourMean,QuarterlyMean,Mean,16.366575556
2204,620,D24HourMean,QuarterlyMean,Mean,16.412038496
2204,621,D24HourMean,QuarterlyMean,Mean,15.435908596
2204,622,D24HourMean,QuarterlyMean,Mean,15.636246368
2204,623,D24HourMean,QuarterlyMean,Mean,16.31001496
2204,624,D24HourMean,QuarterlyMean,Mean,17.299510727
2204,625,D24HourMean,QuarterlyMean,Mean,17.725184252
2204,626,D24HourMean,QuarterlyMean,Mean,17.905155166
2204,627,D24HourMean,QuarterlyMean,Mean,18.553833739
2204,628,D24HourMean,QuarterlyMean,Mean,18.341593791
2204,629,D24HourMean,QuarterlyMean,Mean,20.004637614
2204,630,D24HourMean,QuarterlyMean,Mean,19.947845918
2204,631,D24HourMean,QuarterlyMean,Mean,20.131680535
2204,632,D24HourMean,QuarterlyMean,Mean,20.170225349
2204,633,D24HourMean,QuarterlyMean,Mean,20.668398094
2204,634,D24HourMean,QuarterlyMean,Mean,19.90987641
2204,635,D24HourMean,QuarterlyMean,Mean,22.528847621
2204,636,D24HourMean,QuarterlyMean,Mean,21.338560877
2204,637,D24HourMean,QuarterlyMean,Mean,22.071516357
2204,638,D24HourMean,QuarterlyMean,Mean,23.463996224
2204,639,D24HourMean,QuarterlyMean,Mean,24.537891657
2204,640,D24HourMean,QuarterlyMean,Mean,24.805752072
2204,641,D24HourMean,QuarterlyMean,Mean,25.240071435
2204,642,D24HourMean,QuarterlyMean,Mean,25.710754184
2204,643,D24HourMean,QuarterlyMean,Mean,25.919172147
2204,644,D24HourMean,QuarterlyMean,Mean,25.966779433
2204,645,D24HourMean,QuarterlyMean,Mean,27.486359827
2204,646,D24HourMean,QuarterlyMean,Mean,27.086561482
2204,647,D24HourMean,QuarterlyMean,Mean,29.132549436
2204,648,D24HourMean,QuarterlyMean,Mean,30.88954886
2204,649,D24HourMean,QuarterlyMean,Mean,32.575996584
2204,650,D24HourMean,QuarterlyMean,Mean,31.940767923
2204,651,D24HourMean,QuarterlyMean,Mean,32.811443363
2204,652,D24HourMean,QuarterlyMean,Mean,32.538224175
2204,653,D24HourMean,QuarterlyMean,Mean,32.142210201
2204,654,D24HourMean,QuarterlyMean,Mean,32.532199804
2204,655,D24HourMean,QuarterlyMean,Mean,32.110576271
2204,656,D24HourMean,QuarterlyMean,Mean,32.261958082
2204,657,D24HourMean,QuarterlyMean,Mean,31.533733267
2204,658,D24HourMean,QuarterlyMean,Mean,34.132502983
2204,659,D24HourMean,QuarterlyMean,Mean,34.449827084
2204,660,D24HourMean,QuarterlyMean,Mean,35.205575001
2204,661,D24HourMean,QuarterlyMean,Mean,37.066799071
2204,662,D24HourMean,QuarterlyMean,Mean,34.251144911
2204,663,D24HourMean,QuarterlyMean,Mean,33.617961137
2204,664,D24HourMean,QuarterlyMean,Mean,36.626987125
2204,665,D24HourMean,QuarterlyMean,Mean,38.474539656
2204,666,D24HourMean,QuarterlyMean,Mean,37.59520442
2204,667,D24HourMean,QuarterlyMean,Mean,36.851378524
2204,668,D24HourMean,QuarterlyMean,Mean,38.159034292
2204,669,D24HourMean,QuarterlyMean,Mean,40.535115006
2204,670,D24HourMean,QuarterlyMean,Mean,40.221973816
2204,671,D24HourMean,QuarterlyMean,Mean,41.345191316
2204,672,D24HourMean,QuarterlyMean,Mean,39.547991629
2204,673,D24HourMean,QuarterlyMean,Mean,40.233448612
2204,674,D24HourMean,QuarterlyMean,Mean,40.688717495
2204,675,D24HourMean,QuarterlyMean,Mean,41.612443478
2204,676,D24HourMean,QuarterlyMean,Mean,39.337127953
2204,677,D24HourMean,QuarterlyMean,Mean,37.731834646
2204,678,D24HourMean,QuarterlyMean,Mean,40.078028239
2204,679,D24HourMean,QuarterlyMean,Mean,40.182062199
2204,680,D24HourMean,QuarterlyMean,Mean,39.442074209
2204,681,D24HourMean,QuarterlyMean,Mean,39.483785524
2204,682,D24HourMean,QuarterlyMean,Mean,37.272317268
2204,683,D24HourMean,QuarterlyMean,Mean,43.115136912
2204,684,D24HourMean,QuarterlyMean,Mean,43.80886295
2204,685,D24HourMean,QuarterlyMean,Mean,41.740646085
2204,686,D24HourMean,QuarterlyMean,Mean,43.17400091
2204,687,D24HourMean,QuarterlyMean,Mean,45.187033377
2204,688,D24HourMean,QuarterlyMean,Mean,45.287869779
2204,689,D24HourMean,QuarterlyMean,Mean,44.364552616
2204,690,D24HourMean,QuarterlyMean,Mean,42.382033441
2204,691,D24HourMean,QuarterlyMean,Mean,44.090762886
2204,692,D24HourMean,QuarterlyMean,Mean,44.743152857
2204,693,D24HourMean,QuarterlyMean,Mean,43.673489049
2204,694,D24HourMean,QuarterlyMean,Mean,40.894081675
2204,695,D24HourMean,QuarterlyMean,Mean,40.850495725
2204,696,D24HourMean,QuarterlyMean,Mean,43.255575551
2204,697,D24HourMean,QuarterlyMean,Mean,47.018116873
2204,698,D24HourMean,QuarterlyMean,Mean,50.853037221
2204,699,D24HourMean,QuarterlyMean,Mean,47.166731215
2204,700,D24HourMean,QuarterlyMean,Mean,46.555352728
2204,701,D24HourMean,QuarterlyMean,Mean,35.966337097
2204,702,D24HourMean,QuarterlyMean,Mean,43.100602956
2204,703,D24HourMean,QuarterlyMean,Mean,44.023466884
2205,601,D24HourMean,QuarterlyMean,Mean,14.337360687
2205,602,D24HourMean,QuarterlyMean,Mean,14.191286557
2205,603,D24HourMean,QuarterlyMean,Mean,14.471635912
2205,604,D24HourMean,QuarterlyMean,Mean,14.408767774
2205,605,D24HourMean,QuarterlyMean,Mean,14.925557712
2205,606,D24HourMean,QuarterlyMean,Mean,14.82360799
2205,607,D24HourMean,QuarterlyMean,Mean,14.893149799
2205,608,D24HourMean,QuarterlyMean,Mean,14.5857122
2205,609,D24HourMean,QuarterlyMean,Mean,15.397821049
2205,610,D24HourMean,QuarterlyMean,Mean,15.134251715
2205,611,D24HourMean,QuarterlyMean,Mean,15.785133052
2205,612,D24HourMean,QuarterlyMean,Mean,15.407847959
2205,613,D24HourMean,QuarterlyMean,Mean,15.497279752
2205,614,D24HourMean,QuarterlyMean,Mean,15.745952135
2205,615,D24HourMean,QuarterlyMean,Mean,15.078272449
2205,616,D24HourMean,QuarterlyMean,Mean,15.399067399
2205,617,D24HourMean,QuarterlyMean,Mean,15.33305888
2205,618,D24HourMean,QuarterlyMean,Mean,16.161632712
2205,619,D24HourMean,QuarterlyMean,Mean,16.106242867
2205,620,D24HourMean,QuarterlyMean,Mean,14.879025043
2205,621,D24HourMean,QuarterlyMean,Mean,15.226606553
2205,622,D24HourMean,QuarterlyMean,Mean,15.60209452
2205,623,D24HourMean,QuarterlyMean,Mean,15.871509434
2205,624,D24HourMean,QuarterlyMean,Mean,15.975922275
2205,625,D24HourMean,QuarterlyMean,Mean,16.516841489
2205,626,D24HourMean,QuarterlyMean,Mean,16.06039931
2205,627,D24HourMean,QuarterlyMean,Mean,16.09992605
2205,628,D24HourMean,QuarterlyMean,Mean,18.860848317
2205,629,D24HourMean,QuarterlyMean,Mean,19.460079755
2205,630,D24HourMean,QuarterlyMean,Mean,20.030213224
2205,631,D24HourMean,QuarterlyMean,Mean,20.04337237
2205,632,D24HourMean,QuarterlyMean,Mean,20.075821516
2205,633,D24HourMean,QuarterlyMean,Mean,19.867589839
2205,634,D24HourMean,QuarterlyMean,Mean,19.989292798
2205,635,D24HourMean,QuarterlyMean,Mean,21.341118172
2205,636,D24HourMean,QuarterlyMean,Mean,22.339338761
2205,637,D24HourMean,QuarterlyMean,Mean,22.119393014
2205,638,D24HourMean,QuarterlyMean,Mean,23.780564553
2205,639,D24HourMean,QuarterlyMean,Mean,24.832069856
2205,640,D24HourMean,QuarterlyMean,Mean,24.910881985
2205,641,D24HourMean,QuarterlyMean,Mean,24.275440543
2205,642,D24HourMean,QuarterlyMean,Mean,24.485266802
2205,643,D24HourMean,QuarterlyMean,Mean,24.65150539
2205,644,D24HourMean,QuarterlyMean,Mean,24.913404427
2205,645,D24HourMean,QuarterlyMean,Mean,25.717324534
2205,646,D24HourMean,QuarterlyMean,Mean,27.686053533
2205,647,D24HourMean,QuarterlyMean,Mean,30.170332823
2205,648,D24HourMean,QuarterlyMean,Mean,30.551053572
2205,649,D24HourMean,QuarterlyMean,Mean,31.728893088
2205,650,D24HourMean,QuarterlyMean,Mean,31.516079442
2205,651,D24HourMean,QuarterlyMean,Mean,31.178603922
2205,652,D24HourMean,QuarterlyMean,Mean,32.441380562
2205,653,D24HourMean,QuarterlyMean,Mean,34.093805492
2205,654,D24HourMean,QuarterlyMean,Mean,31.256747943
2205,655,D24HourMean,QuarterlyMean,Mean,31.526186151
2205,656,D24HourMean,QuarterlyMean,Mean,34.692390592
2205,657,D24HourMean,QuarterlyMean,Mean,34.258245543
2205,658,D24HourMean,QuarterlyMean,Mean,33.645007739
2205,659,D24HourMean,QuarterlyMean,Mean,31.836487268
2205,660,D24HourMean,QuarterlyMean,Mean,33.282956536
2205,661,D24HourMean,QuarterlyMean,Mean,36.22596779
2205,662,D24HourMean,QuarterlyMean,Mean,34.556183716
2205,663,D24HourMean,QuarterlyMean,Mean,34.699196443
2205,664,D24HourMean,QuarterlyMean,Mean,36.806281191
2205,665,D24HourMean,QuarterlyMean,Mean,35.724474442
2205,666,D24HourMean,QuarterlyMean,Mean,36.333079058
2205,667,D24HourMean,QuarterlyMean,Mean,34.562299849
2205,668,D24HourMean,QuarterlyMean,Mean,35.790692592
2205,669,D24HourMean,QuarterlyMean,Mean,39.210151118
2205,670,D24HourMean,QuarterlyMean,Mean,40.758762078
2205,671,D24HourMean,QuarterlyMean,Mean,40.860530104
2205,672,D24HourMean,QuarterlyMean,Mean,38.775731039
2205,673,D24HourMean,QuarterlyMean,Mean,39.721450592
2205,674,D24HourMean,QuarterlyMean,Mean,39.94455375
2205,675,D24HourMean,QuarterlyMean,Mean,40.959357602
2205,676,D24HourMean,QuarterlyMean,Mean,41.986252495
2205,677,D24HourMean,QuarterlyMean,Mean,39.822416606
2205,678,D24HourMean,QuarterlyMean,Mean,41.10519044
2205,679,D24HourMean,QuarterlyMean,Mean,39.949153952
2205,680,D24HourMean,QuarterlyMean,Mean,39.314711014
2205,681,D24HourMean,QuarterlyMean,Mean,38.066337153
2205,682,D24HourMean,QuarterlyMean,Mean,38.380232037
2205,683,D24HourMean,QuarterlyMean,Mean,41.568814706
2205,684,D24HourMean,QuarterlyMean,Mean,43.183121374
2205,685,D24HourMean,QuarterlyMean,Mean,43.650044171
2205,686,D24HourMean,QuarterlyMean,Mean,41.666557666
2205,687,D24HourMean,QuarterlyMean,Mean,43.958359019
2205,688,D24HourMean,QuarterlyMean,Mean,44.823665866
2205,689,D24HourMean,QuarterlyMean,Mean,42.966253932
2205,690,D24HourMean,QuarterlyMean,Mean,42.553230068
2205,691,D24HourMean,QuarterlyMean,Mean,42.388651691
2205,692,D24HourMean,QuarterlyMean,Mean,44.873967095
2205,693,D24HourMean,QuarterlyMean,Mean,43.703716161
2205,694,D24HourMean,QuarterlyMean,Mean,42.238716432
2205,695,D24HourMean,QuarterlyMean,Mean,41.676093642
2205,696,D24HourMean,QuarterlyMean,Mean,45.892611926
2205,697,D24HourMean,QuarterlyMean,Mean,42.126522937
2205,698,D24HourMean,QuarterlyMean,Mean,40.565907578
2205,699,D24HourMean,QuarterlyMean,Mean,45.353604755
2205,700,D24HourMean,QuarterlyMean,Mean,41.096547206
2205,701,D24HourMean,QuarterlyMean,Mean,40.276429135
2205,702,D24HourMean,QuarterlyMean,Mean,44.898954069
2206,602,D24HourMean,QuarterlyMean,Mean,13.842324503
2206,603,D24HourMean,QuarterlyMean,Mean,14.293088338
2206,604,D24HourMean,QuarterlyMean,Mean,14.471677725
2206,605,D24HourMean,QuarterlyMean,Mean,14.845425514
2206,606,D24HourMean,QuarterlyMean,Mean,14.850537217
2206,607,D24HourMean,QuarterlyMean,Mean,14.162305378
2206,608,D24HourMean,QuarterlyMean,Mean,15.228961538
2206,609,D24HourMean,QuarterlyMean,Mean,15.398573714
2206,610,D24HourMean,QuarterlyMean,Mean,14.998168321
2206,611,D24HourMean,QuarterlyMean,Mean,15.658568417
2206,612,D24HourMean,QuarterlyMean,Mean,14.511574397
2206,613,D24HourMean,QuarterlyMean,Mean,14.860213689
2206,614,D24HourMean,QuarterlyMean,Mean,16.752384743
2206,615,D24HourMean,QuarterlyMean,Mean,15.331903518
2206,616,D24HourMean,QuarterlyMean,Mean,15.434343622
2206,617,D24HourMean,QuarterlyMean,Mean,14.888796192
2206,618,D24HourMean,QuarterlyMean,Mean,16.828337116
2206,619,D24HourMean,QuarterlyMean,Mean,15.021366364
2206,620,D24HourMean,QuarterlyMean,Mean,15.129025123
2206,621,D24HourMean,QuarterlyMean,Mean,15.659691322
2206,622,D24HourMean,QuarterlyMean,Mean,16.037599098
2206,623,D24HourMean,QuarterlyMean,Mean,16.628054288
2206,624,D24HourMean,QuarterlyMean,Mean,16.530461026
2206,625,D24HourMean,QuarterlyMean,Mean,16.061403716
2206,626,D24HourMean,QuarterlyMean,Mean,16.692511048
2206,627,D24HourMean,QuarterlyMean,Mean,16.887658446
2206,628,D24HourMean,QuarterlyMean,Mean,18.828174809
2206,629,D24HourMean,QuarterlyMean,Mean,19.160861595
2206,630,D24HourMean,QuarterlyMean,Mean,19.478820929
2206,631,D24HourMean,QuarterlyMean,Mean,18.809456536
2206,632,D24HourMean,QuarterlyMean,Mean,20.545012182
2206,633,D24HourMean,QuarterlyMean,Mean,21.106894224
